id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
49808031,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/829741,829741,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,thumphries,2014-08-13T18:16:55Z,,,,,,thumphries,,2014-08-08,2014,8,8,220,,"Fri Aug 08 2014 13:55:17 GMT-0700 (PDT)",,,,,,,,,,wild,,,,,,,"United States",Washington,,,,,48.468823,-121.056507,,5,,,,,,,,,,,,,,,,"2015-05-14 00:01:37",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:a82aa187-796f-445a-8bd4-8aef2600eae2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49808031
49808040,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/829751,829751,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,thumphries,2014-08-13T18:17:01Z,,,,,,thumphries,,2014-08-09,2014,8,9,221,,"Sat Aug 09 2014 13:33:25 GMT-0700 (PDT)",,,,,,,,,,wild,,,,,,,"United States",Washington,,,,,48.504558,-120.769118,,5,,,,,,,,,,,,,,,,"2015-05-14 00:01:37",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:a41f0a97-1057-4158-9852-4de505a3022f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49808040
49817062,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/896977,896977,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Gary Chang",2014-09-27T13:59:43Z,,,,,,"Gary Chang",,2014-09-19,2014,9,19,262,,"2014-09-19 13:13:19",,,,,,,,,,wild,,,,,,,"United States",Washington,,,,,47.678238,-117.37737,,,,,,,,,,,,,,,,,,"2015-05-13 23:58:51",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:76a628b3-54a5-43fc-884b-46cfadedf54c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49817062
49818175,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/907300,907300,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Katja Schulz",2014-10-03T02:23:40Z,,,,,,"Katja Schulz",,2014-08-03,2014,8,3,215,,"2014-08-03 13:27:41","<em>Pontia occidentalis</em>. Elk Meadow near Stanley, Idaho",,,,,,,,,wild,,,,,,,"United States",Idaho,,,,,44.268589,-115.093567,,,,,,,,,,,,,,,,,,"2019-11-13 21:09:18",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:f5a51b6a-fea7-4133-8730-fbce2592aac6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49818175
49890827,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1784054,1784054,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Mark Rosenstein",2015-07-20T21:57:09Z,,,,,,"Mark Rosenstein",,2015-07-20,2015,7,20,201,,"2015-07-20 13:29:10",Male,,,,,,,,,wild,,,,,,,"United States",Oregon,,,,,42.9458033333,-122.1687,,,,,,,,,,,,,,,,,,"2018-11-20 02:31:08",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:818aa1ee-f2f6-46dc-b6eb-b4811a3f97e5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49890827
49890828,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1784056,1784056,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Mark Rosenstein",2015-07-20T21:57:12Z,,,,,,"Mark Rosenstein",,2015-07-20,2015,7,20,201,,"2015-07-20 13:28:53",Female,,,,,,,,,wild,,,,,,,"United States",Oregon,,,,,42.9458033333,-122.1687,,,,,,,,,,,,,,,,,,"2015-07-22 00:16:50",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:f1b73f12-e420-4edf-a457-3c032f769630,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49890828
49890880,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1784307,1784307,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Gary Chang",2015-07-20T22:42:05Z,,,,,,"Gary Chang",,2015-07-12,2015,7,12,193,,"2015-07-12 15:43:42",,,,,,,,,,wild,,,,,,,"United States",Washington,,,,,47.596941,-117.355598,,,,,,,,,,,,,,,,,,"2016-03-09 07:02:30",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:02237a12-542a-4e21-83c4-23aa67ef9ce3,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49890880
49891300,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1786593,1786593,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Mark Rosenstein",2015-07-21T15:57:12Z,,,,,,"Mark Rosenstein",,2015-07-21,2015,7,21,202,,"2015-07-21 09:05:25",,,,,,,,,,wild,,,,,,,"United States",Oregon,,,,,42.5821816667,-121.9444083333,,,,,,,,,,,,,,,,,,"2015-07-23 15:39:17",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:24bdefa2-078d-4213-a952-3274506cd89a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49891300
49893030,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1795724,1795724,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,penelopetowle,2015-07-24T16:15:33Z,,,,,,penelopetowle,,2015-07-18,2015,7,18,199,,2015-07-18,,,,,,,,,,wild,,,,,,,"United States",California,,,,,40.49782,-121.42772,,,,,,,,,,,,,,,,,,"2019-05-26 22:25:37",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:c63151a8-67a7-4844-a1cd-e2f06fe20d56,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49893030
49894903,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1807708,1807708,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Dee Warenycia",2015-07-27T23:02:17Z,,,,,,penelopetowle,,2015-07-18,2015,7,18,199,,2015-07-18,,,,,,,,,,wild,,,,,,,"United States",California,,,,,40.466841,-121.476898,,6,,,,,,,,,,,,,,,,"2019-05-26 22:26:33",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:92c2f7af-dbc9-4491-9763-d308a13f4d0f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49894903
49902534,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1852199,1852199,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"James Bailey",2015-08-11T02:55:55Z,,,,,,"James Bailey",,2008-08-05,2008,8,5,218,,08/05/08,,,,,,,,,,wild,,,,,,,Canada,Alberta,,,,,53.565064,-113.274236,,33,,,,,,,,,,,,,,,,"2020-08-22 19:36:58",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:7ad49668-69a0-4cad-afd4-9734faefc33e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902534
49902545,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1852268,1852268,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"James Bailey",2015-08-11T03:17:31Z,,,,,,"James Bailey",,2008-06-30,2008,6,30,182,,06/30/2008,"The easiest female western white ID I've ever had to do... I found them both after they separated so I could get matching upperwing shots...",,,,,,,,,wild,,,,,,,Canada,Alberta,,,,,53.562438,-113.275824,,41,,,,,,,,,,,,,,,,"2020-08-22 19:38:11",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:27143fe4-e734-4dc2-b62b-942cc3f89796,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902545
49902930,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/1854556,1854556,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,kevinhintsa,2015-08-12T03:26:36Z,,,,,,"Bob Hislop",,2015-07-30,2015,7,30,211,,2015-07-30,"Found at approx. 9400ft elevation along the trail.",,,,,,,,,wild,,,,,,,"United States",Nevada,,,,,39.326712,-119.930921,,,,,,,,,,,,,,,,,,"2015-08-12 03:26:36",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:ab1544d1-074b-4ad7-8439-f4b133648158,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902930
50005680,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3407374,3407374,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,akk2,2019-05-27T00:04:36Z,,,,,,"Jennifer Rycenga",,2016-06-06,2016,6,6,158,,2016-06-06,,,,,,,,,,wild,,,,,,,"United States",California,,,,,39.693274,-120.305805,,1644,,,,,,,,,,,,,,,,"2019-05-27 00:04:36",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:87586f1e-7610-4e99-9fb0-b55e2ccbe5e8,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50005680
50022088,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3544586,3544586,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,paloma,2016-06-29T21:31:35Z,,,,,,paloma,,2016-06-28,2016,6,28,180,,"2016/06/28 2:07 PM PDT",,,,,,,,,,wild,,,,,,,"United States",California,,,,,38.6856933333,-119.9869216667,,,,,,,,,,,,,,,,,,"2019-05-27 01:54:02",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:5b8fb938-00b4-4a49-9c9c-1676d2337bcb,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50022088
50025383,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3611619,3611619,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Doug Macaulay",2016-07-03T18:03:15Z,,,,,,"Doug Macaulay",,2009-05-10,2009,5,10,130,,"2009-05-10 21:15:59","This Western White Butterfly was nectaring at flowers in early spring near Nampa, Alberta.",,,,,,,,,wild,,,,,,,Canada,Alberta,,,,,55.877525,-117.156143,,,,,,,,,,,,,,,,,,"2016-07-22 00:37:39",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:6b98f01e-7cd8-4651-bb9c-0022bd1c16ae,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50025383
50026534,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3623223,3623223,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Robb Hannawacker",2016-07-05T01:13:40Z,,,,,,"Robb Hannawacker",,2016-07-04,2016,7,4,186,,"Mon Jul 04 2016 12:47:14 GMT-0600 (MDT)",,,,,,,,,,wild,,,,,,,"United States",Utah,,,,,38.446095991,-109.2316165847,,5,,,,,,,,,,,,,,,,"2020-09-01 17:37:03",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:b6928ba3-af77-49e7-bbb3-1e8814367c70,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50026534
50026839,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3624993,3624993,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Doug Macaulay",2016-07-05T05:57:06Z,,,,,,"Doug Macaulay",,2015-06-20,2015,6,20,171,,2015-06-20,"Western White",,,,,,,,,wild,,,,,,,Canada,Alberta,,,,,50.565975,-111.899167,,4681,,,,,,,,,,,,,,,,"2016-07-08 18:38:58",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:31461d91-7419-4273-8505-109c22099607,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50026839
50034337,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3681424,3681424,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Nick Block",2016-07-18T23:41:26Z,,,,,,"Zac Cota",,2010-07-13,2010,7,13,194,,"2010/07/13 1:29 PM EDT",,,,,,,,,,wild,,,,,,,"United States",Colorado,,,,,39.9099995819,-105.3872966766,,122,,,,,,,,,,,,,,,,"2016-07-18 23:41:27",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:84085902-11ee-4cab-bbc6-256437393bcf,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50034337
50040358,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3726881,3726881,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Liam O'Brien",2016-07-23T01:56:30Z,,,,,,"Liam O'Brien",,2016-07-22,2016,7,22,204,,"Fri Jul 22 2016 13:25:39 GMT-0700 (PDT)","Hadn't seen this species in a few years...",,,,,,,,,wild,,,,,,,"United States",California,,,,,38.3331716667,-119.6328366667,,,,,,,,,,,,,,,,,,"2020-02-12 05:41:36",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:f3ee9f27-0ad2-4210-a953-ebec4283778f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50040358
50044573,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3749377,3749377,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Liam O'Brien",2016-07-26T17:51:32Z,,,,,,"Liam O'Brien",,2016-07-26,2016,7,26,208,,"Tue Jul 26 2016 09:50:51 GMT-0700 (PDT)",,,,,,,,,,wild,,,,,,,"United States",California,,,,,37.87445,-119.1462638333,,,,,,,,,,,,,,,,,,"2016-08-01 02:33:51",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:c80fe329-c3d4-47a0-a840-ff93fee99db0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50044573
50061261,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3846987,3846987,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis occidentalis",631243,"Reakirt 1866",Pontia,occidentalis,,occidentalis,"Bob Hislop",2016-08-09T22:58:52Z,,,,,,"Bob Hislop",,2016-08-04,2016,8,4,217,,2016-08-04,"On Shining Fleabane",,,"Coordinate uncertainty increased to 28151m at the request of the observer",,,,,,wild,,,,,,,"United States",Nevada,,,,,39.1007943098,-119.8285030845,,28151,,,,,,,,,,,,,,,,"2018-01-07 23:12:37",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:374e8c09-801f-4118-9468-7c7125814f80,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50061261
50079930,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3967459,3967459,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis occidentalis",631243,"Reakirt 1866",Pontia,occidentalis,,occidentalis,"Kris Hazelbaker",2016-08-26T17:35:16Z,,,,,,"Kris Hazelbaker",,2014-07-08,2014,7,8,189,,"2014/07/08 12:32 PM PDT",,,,,,,,,,wild,,,,,,,"United States",Idaho,,,,,46.024263716,-116.0790109634,,122,,,,,,,,,,,,,,,,"2016-08-26 17:46:34",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:4d29971b-c077-4993-8ea9-f924a3cb6793,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50079930
50079941,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/3967472,3967472,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis occidentalis",631243,"Reakirt 1866",Pontia,occidentalis,,occidentalis,"Kris Hazelbaker",2016-08-26T17:35:25Z,,,,,,"Kris Hazelbaker",,2015-05-26,2015,5,26,146,,"2015/05/26 9:47 AM PDT",,,,,,,,,,wild,,,,,,,"United States",Idaho,,,,,46.0289120752,-116.0887420177,,31,,,,,,,,,,,,,,,,"2020-05-13 06:11:34",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:41a287a7-c08a-43e2-8ef7-65ba9047a963,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50079941
50090895,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,http://www.inaturalist.org/observations/4044993,4044993,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,"Robb Hannawacker",2016-09-06T01:36:07Z,,,,,,"Robb Hannawacker",,2016-09-05,2016,9,5,249,,"Mon Sep 05 2016 14:14:35 GMT-0600 (MDT)",,,,,,,,,,wild,,,,,,,"United States",Utah,,,,,38.4466186026,-109.2337225379,,10,,,,,,,,,,,,,,,,"2016-09-11 06:26:03",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:1ab0830a-abc7-49e5-94e2-bce262a0ba3a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50090895
