coreid,abcd:typifiedName,aec:associatedTaxa,ala:photographer,ala:species,ala:subfamily,ala:subspecies,ala:superfamily,chrono:ChronometricAge,dc:language,dc:rights,dc:type,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:caste,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:cultivarEpithet,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:degreeOfEstablishment,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genericName,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:identifiedByID,dwc:individualCount,dwc:informationWithheld,dwc:infragenericEpithet,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphic,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:nameAccordingToID,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:organismScope,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentEventID,dwc:parentNameUsage,dwc:parentNameUsageID,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:recordedByID,dwc:relatedResourceID,dwc:relationshipOfResource,dwc:relationshipRemarks,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subfamily,dwc:subgenus,dwc:subtribe,dwc:superfamily,dwc:taxonConceptID,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:tribe,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimIdentification,dwc:verbatimLabel,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:vitality,dwc:waterBody,dwc:year,flag_encoding_error,gbif:Identifier,gbif:Reference,gbif:identifiedByID,gbif:recordedByID,idigbio:recordId,obis:ExtendedMeasurementOrFact,symbiota:paleo-element,symbiota:paleo-eon,symbiota:paleo-epoch,symbiota:paleo-era,symbiota:paleo-period,symbiota:paleo-stage,symbiota:recordEnteredBy,symbiota:recordID,symbiota:verbatimScientificName,taxonRankID,zan:ChronometricDate
7e609eee-c1cd-4d2f-9cc5-a139d38d015d,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815124),,http://creativecommons.org/publicdomain/zero/1.0/,2022-03-11T21:46:29.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815124,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:43eeded6-297f-4114-805c-6c1ebfc20953/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815124,Insecta,,ENT,,North America,,3304,Canada,,,,,1,,,25,48.997539,-123.680847,,in collection,"{ ""irn"": ""1173614"", ""media"": ""101678:43eeded6-297f-4114-805c-6c1ebfc20953"", ""mm_repository_id"": ""101678"", ""solr_long_lat"": ""-123.680847,48.997539"" }",,,,,,,,1966-08-25,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,https://geo-locate.org/web/WebGeoreflight.aspx?country=Canada&locality=Thetis+Id.+St.+of+Georgia&state=British+Columbia&v=1,GEOLocate,,,2020-04-13,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; Canada; British Columbia,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,"Thetis Island, near S.E. Vancouver Island",,,,,,,,,,,,8,,,,,,,ICZN,,,urn:uuid:f1b44e9b-689e-4eab-952f-0077d3852950,ENT number 815124; lot count 1,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Robert J. Guppy,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,British Columbia,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1966,,,,,,,,,,,,,,,,,,
d8e9f38d-631f-4809-a669-6a74f45650ff,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815172),,http://creativecommons.org/publicdomain/zero/1.0/,2021-10-27T21:45:00.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815172,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:4f871e29-8d17-4bbf-ac52-80f652971e10/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815172,Insecta,,ENT,,North America,,8276,USA,,Snyder County,,,1,,,2,40.64727,-76.98915,,in collection,"{ ""irn"": ""1173658"", ""media"": ""101656:4f871e29-8d17-4bbf-ac52-80f652971e10"", ""mm_repository_id"": ""101656"", ""solr_long_lat"": ""-76.98915,40.64727"" }",,,,,,,,1965-05-02,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,"Confidence: High, Score: 85, String: Distance North of LIVERPOOL, automated process by N. Rios and L. Gall",GEOLocate,,,2018,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; USA; Pennsylvania; Snyder County,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,5 mi. N. of Liverpool,,,,,,,,,,,,5,,,,,,,ICZN,,,urn:uuid:a7fde171-0526-4d59-82e3-6014d73c4784,ENT number 815172; lot count 1; accn=YPM.10842,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Thomas R. Manley,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,Pennsylvania,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1965,,,,,,,,,,,,,,,,,,
622e3d4e-05ad-4791-ac0a-c7edb532b4d5,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815101),,http://creativecommons.org/publicdomain/zero/1.0/,2022-03-11T21:46:29.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815101,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:450a059b-98cf-4d9f-bf71-11301bc4ccd2/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815101,Insecta,,ENT,,North America,,3304,Canada,,,,,1,,,16,48.997539,-123.680847,,in collection,"{ ""irn"": ""1173594"", ""media"": ""101688:450a059b-98cf-4d9f-bf71-11301bc4ccd2"", ""mm_repository_id"": ""101688"", ""solr_long_lat"": ""-123.680847,48.997539"" }",,,,,,,,1966-08-16,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,https://geo-locate.org/web/WebGeoreflight.aspx?country=Canada&locality=Thetis+Id.+St.+of+Georgia&state=British+Columbia&v=1,GEOLocate,,,2020-04-13,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; Canada; British Columbia,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,"Thetis Island, near S.E. Vancouver Island",,,,,,,,,,,,8,,,,,,,ICZN,,,urn:uuid:e305b53b-4ac2-4ce9-a9a2-9199a979603b,ENT number 815101; lot count 1,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Robert J. Guppy,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,British Columbia,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1966,,,,,,,,,,,,,,,,,,
c0d9608d-3d89-40e1-8f0a-223ffba55547,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815150),,http://creativecommons.org/publicdomain/zero/1.0/,2022-05-02T21:44:52.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815150,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:ae6ab4bb-0678-433a-9603-f272a6693eac/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815150,Insecta,,ENT,,North America,,16763,USA,,Marion County,,,1,,,21,39.528477,-80.264576,,in collection,"{ ""irn"": ""1173638"", ""media"": ""101666:ae6ab4bb-0678-433a-9603-f272a6693eac"", ""mm_repository_id"": ""101666"", ""solr_long_lat"": ""-80.264576,39.528477"" }",,,,,,,,1973-04-21,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,"COGE georeferencing summer 2020: annafleming 7/24/2020 5:02:43 PM,",GEOLocate,,,2019-07-29,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; USA; West Virginia; Marion County,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,Davy Run,,,,,,,,,,,,4,,,,,,,ICZN,,,urn:uuid:24a66bd8-1a95-4810-9fc6-b87b4bf8fd1f,ENT number 815150; lot count 1; accn=YPM.10840,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Thomas R. Manley,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,West Virginia,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1973,,,,,,,,,,,,,,,,,,
755caf7e-e761-41cc-8a76-c261fdcbd545,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815006),,http://creativecommons.org/publicdomain/zero/1.0/,2022-05-02T21:44:52.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815006,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:6bde53c8-0f36-4f93-8814-d600e2155a1e/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815006,Insecta,,ENT,,North America,,6033,USA,,Marion County,,,1,,,26,39.53991,-80.22425,,in collection,"{ ""irn"": ""1173503"", ""media"": ""101426:6bde53c8-0f36-4f93-8814-d600e2155a1e"", ""mm_repository_id"": ""101426"", ""solr_long_lat"": ""-80.22425,39.53991"" }",,,,,,,,1969-04-26,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,"Confidence: High, Score: 79, String: Distance North of KATY, automated process by N. Rios and L. Gall",GEOLocate,,,2018,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; USA; West Virginia; Marion County,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,2 mi. N. of Katy,,,,,,,,,,,,4,,,,,,,ICZN,,,urn:uuid:50dd5439-3f65-456f-b70e-e5a01baf62c0,ENT number 815006; lot count 1; accn=YPM.10840,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Thomas R. Manley,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,West Virginia,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1969,,,,,,,,,,,,,,,,,,
aea6605b-1880-43d6-88e7-710b56c4a28b,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815180),,http://creativecommons.org/publicdomain/zero/1.0/,2022-03-11T21:46:29.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815180,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:61aff1e3-8611-435a-9d7f-16247f59cb80/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815180,Insecta,,ENT,,North America,,3304,Canada,,,,,1,,,18,48.997539,-123.680847,,in collection,"{ ""irn"": ""1173666"", ""media"": ""101652:61aff1e3-8611-435a-9d7f-16247f59cb80"", ""mm_repository_id"": ""101652"", ""solr_long_lat"": ""-123.680847,48.997539"" }",,,,,,,,1965-05-18,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,https://geo-locate.org/web/WebGeoreflight.aspx?country=Canada&locality=Thetis+Id.+St.+of+Georgia&state=British+Columbia&v=1,GEOLocate,,,2020-04-13,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; Canada; British Columbia,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,"Thetis Island, near S.E. Vancouver Island",,,,,,,,,,,,5,,,,,,,ICZN,,,urn:uuid:cbae588d-e864-4f28-a6cb-e79a19d99b00,ENT number 815180; lot count 1,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Robert J. Guppy,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,British Columbia,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1965,,,,,,,,,,,,,,,,,,
c3142f40-a4c7-4851-a546-3350855d4d12,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815048),,http://creativecommons.org/publicdomain/zero/1.0/,2022-03-11T21:46:29.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815048,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:8ab11e39-e1ab-4059-b80e-f1ad447b00b9/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815048,Insecta,,ENT,,North America,,3304,Canada,,,,,1,,,6,48.997539,-123.680847,,in collection,"{ ""irn"": ""1173544"", ""media"": ""101406:8ab11e39-e1ab-4059-b80e-f1ad447b00b9"", ""mm_repository_id"": ""101406"", ""solr_long_lat"": ""-123.680847,48.997539"" }",,,,,,,,1965-09-06,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,https://geo-locate.org/web/WebGeoreflight.aspx?country=Canada&locality=Thetis+Id.+St.+of+Georgia&state=British+Columbia&v=1,GEOLocate,,,2020-04-13,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; Canada; British Columbia,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,"Thetis Island, near S.E. Vancouver Island",,,,,,,,,,,,9,,,,,,,ICZN,,,urn:uuid:8b3a4b30-449c-48ac-9f4d-968b7c632118,ENT number 815048; lot count 1,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Robert J. Guppy,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,British Columbia,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1965,,,,,,,,,,,,,,,,,,
0f8a2cd6-ee22-478f-92d7-5c73ea96ed70,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815201),,http://creativecommons.org/publicdomain/zero/1.0/,2020-08-11T23:38:35.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815201,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:9fddaac7-62bb-4ac1-8015-9617a4bd1326/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815201,Insecta,,ENT,,North America,,2010,USA,,Essex County,,,1,,,13,44.753938,-71.632311,,in collection,"{ ""irn"": ""1173686"", ""media"": ""101335:9fddaac7-62bb-4ac1-8015-9617a4bd1326"", ""mm_repository_id"": ""101335"", ""solr_long_lat"": ""-71.632311,44.753938"" }",,,,,,,,1966-08-13,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,COGE georeferencing spring 2020: aidanhoulihan 6/18/2020 3:28:38 PM,GEOLocate,,,2020-06-18,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; USA; Vermont; Essex County,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,Bloomfield,,,,,,,,,,,,8,,,,,,,ICZN,,,urn:uuid:ceef65ce-cc31-4dda-99a2-50dc3f8893a8,ENT number 815201; lot count 1,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Donald J. Lennox,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,Vermont,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1966,,,,,,,,,,,,,,,,,,
0b44c31a-42a3-4762-a688-de269d2c46fb,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 747097),,http://creativecommons.org/publicdomain/zero/1.0/,2020-12-23T21:50:47.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-747097,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:1318072f-522e-45dd-bb8d-bc682fb95b1d/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 747097,Insecta,,ENT,,North America,,6439,USA,,Oxford County,,,1,,,,44.2139,-70.5453,,in collection,"{ ""irn"": ""1415201"", ""media"": ""311441:1318072f-522e-45dd-bb8d-bc682fb95b1d"", ""mm_repository_id"": ""311441"", ""solr_long_lat"": ""-70.5453,44.2139"" }",,,,,,,,1865,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,"VertNet georeference match, 6 Feb 2015, LFG",VertNet,,,2015,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; USA; Maine; Oxford County,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,Norway,,,,,,,,,,,,,,,,,,,ICZN,,,urn:uuid:5c246e8d-ce3f-4ccb-963b-1b16c9b4656b,ENT number 747097; lot count 1,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Sidney I. Smith,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,Maine,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1865,,,,,,,,,,,,,,,,,,
9ce53e16-d30b-4617-9dd6-15e37286d9ef,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815171),,http://creativecommons.org/publicdomain/zero/1.0/,2020-12-23T21:50:47.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815171,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:db976b35-4301-421c-9c8b-bbe1d2fe6945/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815171,Insecta,,ENT,,North America,,301,USA,,Schuylkill County,,,1,,,21,40.660363,-76.68941,,in collection,"{ ""irn"": ""1173657"", ""media"": ""101349:db976b35-4301-421c-9c8b-bbe1d2fe6945"", ""mm_repository_id"": ""101349"", ""solr_long_lat"": ""-76.68941,40.660363"" }",,,,,,,,1968-06-21,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,COGE georeferencing spring 2020: femorym 6/14/2020 10:02:32 PM,GEOLocate,,,2020-06-18,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; USA; Pennsylvania; Schuylkill County,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,Klingerstown,,,,,,,,,,,,6,,,,,,,ICZN,,,urn:uuid:775d96c3-98fd-4a2e-93a8-66aef7c8d32f,ENT number 815171; lot count 1; accn=YPM.10842,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Thomas R. Manley,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,Pennsylvania,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1968,,,,,,,,,,,,,,,,,,
51a0709b-39e2-47d5-8608-60a1078a3ae7,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815016),,http://creativecommons.org/publicdomain/zero/1.0/,2020-09-25T23:20:20.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815016,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:8613acff-b9d9-487d-8aaf-923145c45445/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815016,Insecta,,ENT,,North America,,1506,USA,,Duchesne County,,,1,,,18,41.145447,-111.94038,,in collection,"{ ""irn"": ""1173512"", ""media"": ""101726:8613acff-b9d9-487d-8aaf-923145c45445"", ""mm_repository_id"": ""101726"", ""solr_long_lat"": ""-111.94038,41.145447"" }",,,,,,,,1967-08-18,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,COGE georeferencing spring 2020: annafleming 6/30/2020 4:41:47 AM,GEOLocate,,,2019-07-16,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; USA; Utah; Duchesne County,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,Uintah Park,,,,,,,,,,2286,,8,,,,,,,ICZN,,,urn:uuid:27511139-c029-4052-bf77-28eb36b0cd7c,ENT number 815016; lot count 1,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Eric E. Remington,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,Utah,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,2286 m,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1967,,,,,,,,,,,,,,,,,,
