coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:LocationShown,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedObservationReference,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:relatedResourceID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:temporal,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedOccurrences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:higherClassification,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:lifeStage,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:preparations,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonRank,dwc:verbatimElevation,dwc:vernacularName,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,symbiota:recordID,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
80e1ba99-6c3f-4fe0-9c3c-eb5736a49130,,,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002147_1517254236_lg.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1726187,,,,,,,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002147_1517254236.jpg,,,,,,en,,,,,,,,urn:uuid:4036dc19-3995-40c1-bd3b-8f552663fda8,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002147_1517254236_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002147_1517254236_lg.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-19 06:32:51,"Virginia Tech, Department of Entomology",CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
7df8349d-efd3-4c51-ab10-474ef15e9a55,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_2_of_3.jpg,,https://ecdysis.org/collections/individual/index.php?occid=2261764,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_2_of_3_med.jpg,,,,,,en,,,,,,,,urn:uuid:322b0054-0ae8-4c86-b547-3354bfc8ed00,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_2_of_3_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_2_of_3.jpg,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-17 06:04:59,Luther College,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
7df8349d-efd3-4c51-ab10-474ef15e9a55,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_1_of_3.jpg,,https://ecdysis.org/collections/individual/index.php?occid=2261764,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_1_of_3_med.jpg,,,,,,en,,,,,,,,urn:uuid:b9c6afc8-ad7f-473e-a2fa-89aed2260254,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_1_of_3_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_1_of_3.jpg,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-17 06:05:16,Luther College,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
7df8349d-efd3-4c51-ab10-474ef15e9a55,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_3_of_3.jpg,,https://ecdysis.org/collections/individual/index.php?occid=2261764,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_3_of_3_med.jpg,,,,,,en,,,,,,,,urn:uuid:80d30f8d-8545-4db7-95f0-96f160bd7e90,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_3_of_3_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-00/LCDI-LERC-00052_Pieris_rapae_3_of_3.jpg,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-17 06:05:23,Luther College,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
c0d3c516-22df-49bb-afb6-f290b3a8e506,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211338_firstlabel.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1681116,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211338_firstlabel_lg.jpg,,,,,,en,,,,,,,,urn:uuid:9986acff-b035-4ddd-9025-1cb79de06252,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211338_firstlabel_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211338_firstlabel.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
c0d3c516-22df-49bb-afb6-f290b3a8e506,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211338_secondlabel.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1681116,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211338_secondlabel_lg.jpg,,,,,,en,,,,,,,,urn:uuid:b1f9bb3a-02dd-48c4-a23f-68c8f0795ef1,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211338_secondlabel_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211338_secondlabel.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
f23f0d0f-dc62-4541-a4fe-7a69359ed401,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211332.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1681126,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211332_lg.jpg,,,,,,en,,,,,,,,urn:uuid:6df7170c-44cf-42fc-bd74-938f6de2105b,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211332_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211332.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
ebb5c9d4-a24c-47a5-8a83-8de2c23fd2f6,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212325.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681187,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212325_lg.jpg,,,,,,en,,,,,,,,urn:uuid:8d8d154a-5c09-4865-907f-9b0fd73ceac8,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212325_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212325.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
635f1d7d-7345-416f-b447-3174c22d76a7,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212379.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681239,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212379_lg.jpg,,,,,,en,,,,,,,,urn:uuid:07bad4b3-43e7-4e1e-b04f-a12858fa18ee,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212379_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212379.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
37b5f973-39f2-4d54-8832-f614be3df047,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211315.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1681104,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211315_lg.jpg,,,,,,en,,,,,,,,urn:uuid:ddd026f0-42e5-46c0-bdcb-af6a41d25b16,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211315_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211315.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
867e5f85-9dc9-4410-80e2-c93800c2f133,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211359.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1681132,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211359_lg.jpg,,,,,,en,,,,,,,,urn:uuid:29fbb244-cde5-41b3-9739-687a1206f48e,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211359_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211359.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
67d3caf5-8404-4eb8-b1cc-3df51382041b,,,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002134_1517253629_lg.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1726172,,,,,,,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002134_1517253629.jpg,,,,,,en,,,,,,,,urn:uuid:6d493bc7-1bf7-457b-96f5-9420817fe8c9,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002134_1517253629_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002134_1517253629_lg.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-19 06:32:51,"Virginia Tech, Department of Entomology",CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
166a1c04-6884-4af2-851d-ab491df44b52,,,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002143_1517264314_lg.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1726178,,,,,,,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002143_1517264314.jpg,,,,,,en,,,,,,,,urn:uuid:cca93e3a-d641-4afb-b09d-de9ac16c9e9e,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002143_1517264314_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002143_1517264314_lg.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-19 06:32:51,"Virginia Tech, Department of Entomology",CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
a0172b70-55ae-4cbe-a2c6-fe69987f8bd7,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_2_of_3.jpg,,https://ecdysis.org/collections/individual/index.php?occid=2270556,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_2_of_3_med.jpg,,,,,,en,,,,,,,,urn:uuid:694d6875-18ca-4a96-935c-4dacb01a318a,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_2_of_3_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_2_of_3.jpg,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-17 06:04:52,Luther College,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
a0172b70-55ae-4cbe-a2c6-fe69987f8bd7,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_1_of_3.jpg,,https://ecdysis.org/collections/individual/index.php?occid=2270556,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_1_of_3_med.jpg,,,,,,en,,,,,,,,urn:uuid:a6702d5d-be29-49c2-a3b1-3f00584c3a24,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_1_of_3_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_1_of_3.jpg,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-17 06:05:42,Luther College,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
a0172b70-55ae-4cbe-a2c6-fe69987f8bd7,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_3_of_3.jpg,,https://ecdysis.org/collections/individual/index.php?occid=2270556,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_3_of_3_med.jpg,,,,,,en,,,,,,,,urn:uuid:fe5049ed-a22a-4078-8f02-6089d334b848,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_3_of_3_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/LCDI_LERC/LCDI-LERC-08/LCDI-LERC-08675_Pieris_rapae_M_3_of_3.jpg,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-17 06:05:52,Luther College,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
fdff71d7-866e-4cbb-86c0-88e0558ae593,,,,,,,https://api.idigbio.org/v2/media/42a17c8185d322be2a14ec82f69612c1?size=fullsize,,https://ecdysis.org/collections/individual/index.php?occid=1866934,,,,,,,,,,,https://api.idigbio.org/v2/media/42a17c8185d322be2a14ec82f69612c1?size=webview,,,,,,en,,,,,,,,urn:uuid:16627220-1ab2-4a16-808a-d0de4990fc9b,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/42a17c8185d322be2a14ec82f69612c1?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/42a17c8185d322be2a14ec82f69612c1?size=fullsize,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-31 17:44:08,Davidson College,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),not-for-profit use only
018ee666-bd52-4fd9-8c1a-16cd89da0be4,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211311.jpg,,https://ecdysis.org/collections/individual/index.php?occid=1681093,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211311_lg.jpg,,,,,,en,,,,,,,,urn:uuid:6050ec3c-1aa9-4d11-a90d-c05ae30e3ade,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211311_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM211311.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
aebee8f5-c53a-4fd3-bc65-26bcda40b69a,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212365.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681225,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212365_lg.jpg,,,,,,en,,,,,,,,urn:uuid:11afa17f-070c-4fe6-bb49-e90a3cd6fbc1,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212365_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212365.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
2950c7d8-2e5a-485a-9e28-df9cac91a1c2,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212367.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681229,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212367_lg.jpg,,,,,,en,,,,,,,,urn:uuid:9ac44bc2-b67d-464d-a671-563760424d9c,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212367_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212367.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
fea3f80a-ef5b-454f-81ec-90f092105c82,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212382.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681242,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212382_lg.jpg,,,,,,en,,,,,,,,urn:uuid:b4deff94-5690-480d-9744-fec1805321c7,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212382_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212382.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
1fa41c58-f33f-4709-ab2c-4dcb57b5c7a2,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212401.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681261,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212401_lg.jpg,,,,,,en,,,,,,,,urn:uuid:bdda534d-3fdc-43ae-8c4e-20723ca9ee91,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212401_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212401.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
ba495ff9-ff76-44d4-bacd-3a77b275585a,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212423.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681268,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212423_lg.jpg,,,,,,en,,,,,,,,urn:uuid:44a5a397-ea7a-4cb4-80f9-5e03ffeb5f5f,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212423_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212423.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
db2f924e-0066-4aed-8754-29fb4e4edd24,,,,,,,https://ecdysis.org/imglib/scan/DMNS_Ento/ZE111/ZE111367-dorsal_1552605231_lg.jpg,,https://ecdysis.org/collections/individual/index.php?occid=3647299,,,,,,,,,,,https://ecdysis.org/imglib/scan/DMNS_Ento/ZE111/ZE111367-dorsal_1552605231.jpg,,,,,,en,,,,,,,,urn:uuid:be7d3782-d495-4b96-a0c6-5fe3d6c1cc9b,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/DMNS_Ento/ZE111/ZE111367-dorsal_1552605231_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/DMNS_Ento/ZE111/ZE111367-dorsal_1552605231_lg.jpg,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-01 14:32:19,Denver Museum of Nature & Science,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
