coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
a376f70f-596f-4286-a6e0-a62870e2481b,,,preservedspecimen,,pieris rapae,ucsb-izc00058261,insecta,izc,b03a3f0c-bfa5-4e02-b5d3-56ff38626302,,brian abdulhai,,,north america,,united states,usa,ventura,7ddf754f-d193-4cc9-b351-99906754a03b,2022-04-16T00:00:00+00:00,2024-05-14T21:31:46.868608+00:00,0.2898550724637681,,,,,,9cbb1a06a56976c3bf138456ab0e0f67aac4295e,2022-04-16,pieridae,,"[""geopoint_datum_missing"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 34.2850137, ""lon"": -119.2273782}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,1.0,,ucsb,,,animalia,,,,,,,"ventura, arroyo verde park",,,,"[""27877ec9-860a-40bd-91a9-88110049c231""]",,,,ventura,2eefedf0-56b5-4a1e-97e5-e3984a0eab24,lepidoptera,arthropoda,"[""65007e62-740c-4302-ba20-260fe68da291\\3434925"", ""65007e62-740c-4302-ba20-260fe68da291\\2eefedf0-56b5-4a1e-97e5-e3984a0eab24""]",,65007e62-740c-4302-ba20-260fe68da291,pieris rapae,rapae,106,california,1920496,accepted,species,,a376f70f-596f-4286-a6e0-a62870e2481b,16 april 2022,,,
48905f51-95dd-49bc-b65b-40768921f556,,,preservedspecimen,,pieris rapae,sdnhm183267,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,t. mustelin,,,north america,50000.0,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1988-01-12T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.30434782608695654,,,,,,f15625f541b78082b860f35ef37c825604b61a32,1988-01-12,pieridae,,"[""geopoint_datum_missing"", ""dwc_parentnameusageid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_continent_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 32.715585, ""lon"": -117.161104}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,san diego,,,,"[""d9f8cbf4-f8a0-411b-93f6-be692c749cbf""]",,,,,1b1e2ca2-6dbe-4416-bf3b-a800150ca64f,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1661601"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1b1e2ca2-6dbe-4416-bf3b-a800150ca64f""]",4197,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,12,california,1920496,accepted,species,,48905f51-95dd-49bc-b65b-40768921f556,1.12.88,,,
bc3e1326-c2b2-4b56-a3ce-6c5944040d39,,,preservedspecimen,,pieris rapae,sdnhm211360,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,sala,,,north america,,united states,usa,san bernardino,7ddf754f-d193-4cc9-b351-99906754a03b,1980-06-11T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2753623188405797,,,,,,d4285743683b7c37d33f7e111e6bc03298a5634a,1980-06-11,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,"interstate 15, phelan area",,,,"[""d8e16307-24c9-4111-a0cc-794d48b4666c""]",,,,,afb3768a-96bd-4c4f-b023-4e7f349abf92,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\afb3768a-96bd-4c4f-b023-4e7f349abf92"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681147""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,163,california,1920496,accepted,species,,bc3e1326-c2b2-4b56-a3ce-6c5944040d39,june 11 1980,,,
cf8247ec-b03a-43c2-9afb-30e8fe2ce7cd,,,preservedspecimen,,pieris rapae,sdnhm212396,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,,north america,,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1976-05-04T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2608695652173913,,,,,,aa341b9fab8b2329b328e32215760cec44b8ea13,1976-05-04,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,brown field,,,,"[""d29e1736-339e-4ed9-a8cc-a081c0c390cc""]",,,,,431b74a7-126c-4ebe-bfaa-93f819f1de15,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681240"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\431b74a7-126c-4ebe-bfaa-93f819f1de15""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,125,california,1920496,accepted,species,,cf8247ec-b03a-43c2-9afb-30e8fe2ce7cd,v-4-76,,,
d805debb-4cc2-47f1-81f0-62f149795eaf,,,preservedspecimen,,pieris rapae,sdnhm227886,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,,,,,,,7ddf754f-d193-4cc9-b351-99906754a03b,,2024-05-14T20:38:06.182627+00:00,0.15942028985507245,,,,,,1301d79e9c4d84443d55f7a08b01e012e659b3b5,,pieridae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,,,,,"[""61eea70c-6b3b-43a0-b930-0bb2100958df""]",,,,,218ea453-cc0f-421c-9910-7cc3f4238cb8,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1688540"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\218ea453-cc0f-421c-9910-7cc3f4238cb8""]",23,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,,,1920496,accepted,species,,d805debb-4cc2-47f1-81f0-62f149795eaf,,,,
6a98c9ea-3d62-49a3-859b-4c23530af2bc,,,preservedspecimen,,pieris rapae,sdnhm211310,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,r.w. breedlove,,,north america,4000.0,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1965-01-23T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2898550724637681,,,,,,ee2f2b374d415b122dcb8c4f9befc23f89dd05aa,1965-01-23,pieridae,,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 32.706808, ""lon"": -117.001712}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,"la pressa canyon, spring valley",,,,"[""0bf84f39-8a8e-48fa-83bf-ae56b144a208""]",,,,,b3dc1bab-6671-45c4-905e-15bbef8907ae,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\b3dc1bab-6671-45c4-905e-15bbef8907ae"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681101""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,23,california,1920496,accepted,species,,6a98c9ea-3d62-49a3-859b-4c23530af2bc,jan 23 '65,,,
3d203d16-2b35-4955-aa2a-cecddf42bd5c,,,preservedspecimen,,pieris rapae,sdnhm211331,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,wm. a. hedges,,,north america,,united states,usa,yavapai,7ddf754f-d193-4cc9-b351-99906754a03b,1962-06-28T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2753623188405797,,,,,,8f09848f1636d0990b22d2e4c9da0b8443157110,1962-06-28,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,cottonwood,,,,"[""93b9f33a-361b-4d6e-b3a5-46bef2fb9ab7""]",,,,,b5f06b52-5a32-4927-9deb-e069e184e543,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681120"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\b5f06b52-5a32-4927-9deb-e069e184e543""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,179,arizona,1920496,accepted,species,,3d203d16-2b35-4955-aa2a-cecddf42bd5c,"june 28, 1962",,,
8776094e-9c41-4e4b-b0ab-48bd0b79ec39,,,preservedspecimen,,pieris rapae,sdnhm211351,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,parks,,,north america,,united states,usa,flagler,7ddf754f-d193-4cc9-b351-99906754a03b,1980-06-23T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2753623188405797,,,,,,6e3641ab1bac62a4cb7d7379a42d0986b13b7782,1980-06-23,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,shell bluff landing,,,,"[""bdeec5eb-8891-4bda-9ca0-66d9cf6c025a""]",,,,,596d1ea6-153a-4afa-baf3-b777fc7df416,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\596d1ea6-153a-4afa-baf3-b777fc7df416"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681153""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,175,florida,1920496,accepted,species,,8776094e-9c41-4e4b-b0ab-48bd0b79ec39,23 june 1980,,,
3b7a1810-b5ef-4c07-b4fc-f5390a91bd5d,,,preservedspecimen,,pieris rapae,sdnhm212350,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,,north america,,united states,usa,saint louis,7ddf754f-d193-4cc9-b351-99906754a03b,1938-09-25T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2608695652173913,,,,,,d323265a72ad76c8957db92604cde1fe612ec454,1938-09-25,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,ranken,,,,"[""a8ba5989-2f8f-4a54-993a-d262e0b9ac28""]",,,,,b5fb4561-3e88-4269-a0a0-1aa62a60b159,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681206"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\b5fb4561-3e88-4269-a0a0-1aa62a60b159""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,268,missouri,1920496,accepted,species,,3b7a1810-b5ef-4c07-b4fc-f5390a91bd5d,ix.25.1938,,,
2c13d149-92cf-4243-905a-b5e42f59f840,,,preservedspecimen,,pieris rapae,sdnhm212384,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,messner,,,north america,,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1979-07-03T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2753623188405797,,,,,,7aa16540cfbfc86be0fb929988b9b371975c2fe4,1979-07-03,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,manzanita,,,,"[""48a85367-5396-443c-8b19-d546dc82cdbf""]",,,,,4c2abaff-a8d3-4c7d-a094-e053d5b61613,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681248"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\4c2abaff-a8d3-4c7d-a094-e053d5b61613""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,184,california,1920496,accepted,species,,2c13d149-92cf-4243-905a-b5e42f59f840,3 july 1979,,,
b9c35fd8-6d79-4e71-ac5c-465433d78457,,,preservedspecimen,,pieris rapae,sdnhm266707,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,robert b. parks,,,north america,,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1980-04-12T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2753623188405797,,,,,,d5bfe47fb150b920313594135a59f6ec16e7b8cd,1980-04-12,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,mission gorge,,,,"[""ec79aa2d-fa04-4968-b9d3-2febe35e621a""]",,,,,03d76f84-ed04-4b7d-b2de-04306e0d28bf,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\03d76f84-ed04-4b7d-b2de-04306e0d28bf"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1707383""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,103,california,1920496,accepted,species,,b9c35fd8-6d79-4e71-ac5c-465433d78457,12 apr. 1980,,,
d56e5920-5f75-4f84-90d1-edb0e1bd6148,,,preservedspecimen,,pieris rapae,umnh.ent.0035029,insecta,ent,5f2db060-4711-4881-95f7-1c58b0c48df4,,james r.m. pearce,,,north america,461.0,united states,usa,salt lake,7ddf754f-d193-4cc9-b351-99906754a03b,1971-10-02T00:00:00+00:00,2024-01-31T22:09:43.368248+00:00,0.30434782608695654,,,,,,d946bd5102a2440d5713ea4919700be4904813c0,1971-10-02,pieridae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 40.776488, ""lon"": -111.88438}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,umnh,,,animalia,,,,,,,city creek canyon,,,,"[""aca0f1bf-babd-439c-9f81-2269e2a238db"", ""dcb21e64-2c67-4a0a-a116-662f1925541b""]",,,,,f54becb9-ddf2-4df6-9bf6-dcddf0601441,lepidoptera,arthropoda,"[""ea8f632f-3fe7-40f2-8a10-a7c2970c6752\\f54becb9-ddf2-4df6-9bf6-dcddf0601441"", ""ea8f632f-3fe7-40f2-8a10-a7c2970c6752\\1391565""]",,ea8f632f-3fe7-40f2-8a10-a7c2970c6752,pieris rapae,rapae,275,utah,1920496,accepted,species,,d56e5920-5f75-4f84-90d1-edb0e1bd6148,1971-10-2,,,
58b95cfb-d469-40a1-bbfb-e65e47c88f3d,,,preservedspecimen,,pieris rapae,lcdi-lerc-11700,insecta,lerc,0a2d1691-227d-402d-82e0-47cdfd569a6f,,k. gibson,,,north america,,united states,usa,winneshiek,7ddf754f-d193-4cc9-b351-99906754a03b,2020-07-20T00:00:00+00:00,2024-05-14T20:38:21.159461+00:00,0.2753623188405797,,,,,,f7a51a1125bcc63ebdf8aa14a0393a503398abb0,2020-07-20,pieridae,,"[""geopoint_datum_missing"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 43.3446, ""lon"": -91.8695}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,lcdi,,,animalia,,,,,,,falcon springs wma west,,,,"[""402f9cb3-8d84-43d7-8f3f-77919dbf8768"", ""f4a14782-da05-4ac5-954b-38fab1e86399"", ""f7da71e4-c641-41e4-a6a2-47ac596d0a97""]",,,,,dc981338-d314-4883-a722-c0bbd4b0b118,lepidoptera,arthropoda,"[""4b8beca8-8e6b-478d-950d-0e3a55b05fc4\\2273632"", ""4b8beca8-8e6b-478d-950d-0e3a55b05fc4\\dc981338-d314-4883-a722-c0bbd4b0b118""]",,4b8beca8-8e6b-478d-950d-0e3a55b05fc4,pieris rapae,rapae,202,iowa,1920496,accepted,species,,58b95cfb-d469-40a1-bbfb-e65e47c88f3d,20-jul-20,,,
e410cb6e-2fe3-4d11-a4b5-917f2c5033e3,,,preservedspecimen,,pieris rapae,sdnhm211303,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,f.p. sala,,,north america,6057.0,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1963-05-04T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2898550724637681,,,,,,05cf5ff34e17cbd3c3a513c137d44eb35d664993,1963-05-04,pieridae,,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_continent_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 34.182543, ""lon"": -118.311713}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,burbank,,,,"[""b47e51d2-778a-43f7-905e-2a02d891ec55""]",,,,,05072547-fc74-4f2b-a09a-fd3ead2eaf45,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\05072547-fc74-4f2b-a09a-fd3ead2eaf45"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681103""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,124,california,1920496,accepted,species,,e410cb6e-2fe3-4d11-a4b5-917f2c5033e3,"may 4, 1963",,,
f2bd5c9c-1da6-40cb-929c-06423b3da387,,,preservedspecimen,,pieris rapae,sdnhm211327,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,,north america,,united states,usa,allegheny,7ddf754f-d193-4cc9-b351-99906754a03b,1926-07-23T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2753623188405797,,,,,,aac9af9a622d141719469284dced56dc2a41313a,1926-07-23,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,pittsburgh,,,,"[""13da2670-e9bc-4ad3-8904-50299307b4f1""]",,,,,6fa37acb-e28f-40af-bfc9-3c7e8705b61b,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\6fa37acb-e28f-40af-bfc9-3c7e8705b61b"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681109""]",11036,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,204,pennsylvania,1920496,accepted,species,,f2bd5c9c-1da6-40cb-929c-06423b3da387,"july 23, 1926",,,
