gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4430426640	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/150508995/original.jpeg	https://www.inaturalist.org/photos/150508995					2011-08-06T22:09:40Z	Peter Taylor		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Taylor
4430421774	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/192497561/original.jpeg	https://www.inaturalist.org/photos/192497561					2022-04-29T19:00:27Z	David Severson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Severson
4430418732	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/179854481/original.jpeg	https://www.inaturalist.org/photos/179854481					2021-08-26T18:34:28Z	pbulman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pbulman
4430418643	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/149056261/original.jpeg	https://www.inaturalist.org/photos/149056261					2021-08-06T03:56:42Z	andrewdenton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrewdenton
4430418643	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/149056274/original.jpeg	https://www.inaturalist.org/photos/149056274					2021-08-06T03:56:58Z	andrewdenton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrewdenton
4430414603	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/136445435/original.jpg	https://www.inaturalist.org/photos/136445435					2021-06-09T23:29:48Z	Liz Osborn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liz Osborn
4430413917	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215785250/original.jpg	https://www.inaturalist.org/photos/215785250					2022-07-17T19:38:55Z	Thompson Hyggen		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Thompson Hyggen
4430413917	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215785329/original.jpg	https://www.inaturalist.org/photos/215785329					2022-07-17T19:38:55Z	Thompson Hyggen		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Thompson Hyggen
4430413707	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172416912/original.jpeg	https://www.inaturalist.org/photos/172416912					2015-08-19T09:54:04Z	Richard Staniforth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Richard Staniforth
4430412627	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/147695100/original.jpeg	https://www.inaturalist.org/photos/147695100					2021-07-26T17:54:45Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4430412627	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/147695114/original.jpeg	https://www.inaturalist.org/photos/147695114					2021-07-26T17:54:56Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4430405603	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/145053324/original.jpg	https://www.inaturalist.org/photos/145053324					2021-07-05T17:07:41Z	Chloe and Trevor Van Loon		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Chloe and Trevor Van Loon
4430404920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/222633979/original.jpg	https://www.inaturalist.org/photos/222633979					2022-08-14T23:46:08Z	pck_rr9		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pck_rr9
4430404920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/222633994/original.jpg	https://www.inaturalist.org/photos/222633994					2022-08-14T23:46:08Z	pck_rr9		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pck_rr9
4430404920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/222634005/original.jpg	https://www.inaturalist.org/photos/222634005					2022-08-14T23:46:08Z	pck_rr9		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pck_rr9
4430404622	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/151821166/original.jpeg	https://www.inaturalist.org/photos/151821166					2021-08-10T00:04:16Z	Liam Ragan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Ragan
4430403725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172416904/original.jpeg	https://www.inaturalist.org/photos/172416904					2015-08-19T09:42:33Z	Richard Staniforth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Richard Staniforth
4430401636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146942918/original.jpg	https://www.inaturalist.org/photos/146942918					2021-07-28T09:54:56Z	Lissielou007		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lissielou007
4430400880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/216512142/original.jpg	https://www.inaturalist.org/photos/216512142					2022-07-20T16:24:17Z	Jason Headley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jason Headley
4430400880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/216512208/original.jpg	https://www.inaturalist.org/photos/216512208					2022-07-20T16:24:23Z	Jason Headley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jason Headley
4430400880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/216512178/original.jpg	https://www.inaturalist.org/photos/216512178					2022-07-20T16:24:21Z	Jason Headley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jason Headley
4430399896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215421452/original.jpeg	https://www.inaturalist.org/photos/215421452					2022-07-18T19:47:45Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4430399896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215421628/original.jpeg	https://www.inaturalist.org/photos/215421628					2022-07-18T19:49:14Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4430399896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215421620/original.jpg	https://www.inaturalist.org/photos/215421620					2022-07-18T19:49:20Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4430399896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215421630/original.jpg	https://www.inaturalist.org/photos/215421630					2022-07-18T19:49:30Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4430399781	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/192541813/original.jpg	https://www.inaturalist.org/photos/192541813					2022-04-30T19:12:45Z	patriceo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	patriceo
4430394527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118535134/original.jpg	https://www.inaturalist.org/photos/118535134					2009-09-12T09:31:32Z	Jan hartog		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jan hartog
4430391965	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227450658/original.jpg	https://www.inaturalist.org/photos/227450658					2022-09-03T18:01:09Z	jenmatthews		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jenmatthews
4430390999	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227266323/original.jpg	https://www.inaturalist.org/photos/227266323					2022-08-12T22:35:58Z	Henrik Kibak		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Henrik Kibak
4430390999	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227266277/original.jpg	https://www.inaturalist.org/photos/227266277					2022-08-12T22:35:58Z	Henrik Kibak		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Henrik Kibak
4430390999	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227266299/original.jpg	https://www.inaturalist.org/photos/227266299					2022-08-12T22:35:58Z	Henrik Kibak		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Henrik Kibak
4430390999	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227266310/original.jpg	https://www.inaturalist.org/photos/227266310					2022-08-12T22:35:58Z	Henrik Kibak		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Henrik Kibak
4430386686	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162351473/original.jpg	https://www.inaturalist.org/photos/162351473					2021-10-08T21:55:38Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
4430386686	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162351467/original.jpg	https://www.inaturalist.org/photos/162351467					2021-10-08T21:54:43Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
4430383723	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172416852/original.jpeg	https://www.inaturalist.org/photos/172416852					2011-08-31T07:56:32Z	Richard Staniforth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Richard Staniforth
4430381978	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227451457/original.jpg	https://www.inaturalist.org/photos/227451457					2022-09-03T18:17:23Z	jenmatthews		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jenmatthews
4430377152	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254838485/original.jpeg	https://www.inaturalist.org/photos/254838485					2012-07-22T00:26:43Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4430377152	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254838481/original.jpeg	https://www.inaturalist.org/photos/254838481					2012-07-22T00:25:57Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4430374751	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186961112/original.jpeg	https://www.inaturalist.org/photos/186961112					2022-04-08T18:11:20Z	Doug Smith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Doug Smith
4430371634	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/147979563/original.jpeg	https://www.inaturalist.org/photos/147979563					2021-08-01T22:00:55Z	juliaeput		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	juliaeput
4427056301	StillImage	image/jpeg	https://www.e-butterfly.org/attachments/observations/med/D8AF0343-9482-0198-B4A8-3813F0D766C8.jpeg											
4426712237	StillImage	image/jpeg	https://ecdysis.org/imglib/scan/misc/202204/SOVTFBLA0001406_D1.jpg										http://creativecommons.org/licenses/by-nc/4.0/	State of Vermont Forest Biology Lab
4426712237	StillImage	image/jpeg	https://ecdysis.org/imglib/scan/misc/202301/SOVTFBLA0001406_D1.jpg										http://creativecommons.org/licenses/by-nc/4.0/	State of Vermont Forest Biology Lab
4426445303	StillImage	image/jpeg	https://www.e-butterfly.org/attachments/observations/med/CCF6FBA1-0349-06A8-5144-703BD4A0E039.JPG											
4424562374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325265394/original.jpeg	https://www.inaturalist.org/photos/325265394					2023-09-30T21:32:39Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4424528586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/326689434/original.jpeg	https://www.inaturalist.org/photos/326689434					2023-09-10T18:42:18Z	dghjertaas		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	dghjertaas
4424528586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/326686923/original.jpeg	https://www.inaturalist.org/photos/326686923					2023-09-10T18:41:51Z	dghjertaas		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	dghjertaas
4424497667	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/300617951/original.jpg	https://www.inaturalist.org/photos/300617951					2023-07-14T19:02:40Z	robertgbrown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	robertgbrown
4424256969	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325670240/original.jpeg	https://www.inaturalist.org/photos/325670240					2023-10-05T23:19:57Z	Janice Arndt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Janice Arndt
4424223253	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/326032841/original.jpeg	https://www.inaturalist.org/photos/326032841					2023-10-04T21:12:50Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4424201553	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/300617997/original.jpg	https://www.inaturalist.org/photos/300617997					2023-07-14T19:34:39Z	robertgbrown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	robertgbrown
4424161876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321417667/original.jpg	https://www.inaturalist.org/photos/321417667					2023-08-05T14:57:04Z	bananakelp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bananakelp
4424161876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321417641/original.jpg	https://www.inaturalist.org/photos/321417641					2023-08-05T14:57:04Z	bananakelp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bananakelp
4424161876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321417658/original.jpg	https://www.inaturalist.org/photos/321417658					2023-08-05T14:57:04Z	bananakelp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bananakelp
4424161876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321417687/original.jpg	https://www.inaturalist.org/photos/321417687					2023-08-05T14:57:04Z	bananakelp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bananakelp
4424103115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325568132/original.jpeg	https://www.inaturalist.org/photos/325568132					2023-06-15T19:24:09Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4424103115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325568103/original.jpeg	https://www.inaturalist.org/photos/325568103					2023-06-15T19:24:05Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4424103115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325568131/original.jpeg	https://www.inaturalist.org/photos/325568131					2023-06-15T19:24:09Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4424103115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325568119/original.jpeg	https://www.inaturalist.org/photos/325568119					2023-06-15T19:24:05Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4424103115	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325568090/original.jpeg	https://www.inaturalist.org/photos/325568090					2023-06-15T19:23:56Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4424092133	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325218232/original.jpg	https://www.inaturalist.org/photos/325218232					2023-10-02T23:44:16Z	wildfolk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wildfolk
4424092133	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325218242/original.jpg	https://www.inaturalist.org/photos/325218242					2023-10-02T23:44:16Z	wildfolk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wildfolk
4421252729	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/324027549/original.jpeg	https://www.inaturalist.org/photos/324027549					2023-07-21T16:44:37Z	Matthias Buck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthias Buck
4421252729	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/324027511/original.jpeg	https://www.inaturalist.org/photos/324027511					2023-07-21T16:44:42Z	Matthias Buck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthias Buck
4421240724	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/309230569/original.jpeg	https://www.inaturalist.org/photos/309230569					2023-07-29T20:19:12Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4421135907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323166530/original.jpeg	https://www.inaturalist.org/photos/323166530					2023-09-09T02:40:30Z	Ellyne Geurts		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ellyne Geurts
4421135907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323166425/original.jpeg	https://www.inaturalist.org/photos/323166425					2023-09-09T02:37:33Z	Ellyne Geurts		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ellyne Geurts
4420992726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/304897190/original.jpg	https://www.inaturalist.org/photos/304897190					2023-07-28T21:42:43Z	jillyhurst42		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jillyhurst42
4420992726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/304897144/original.jpg	https://www.inaturalist.org/photos/304897144					2023-07-28T21:42:43Z	jillyhurst42		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jillyhurst42
4420992726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/304897252/original.jpg	https://www.inaturalist.org/photos/304897252					2023-07-28T21:42:43Z	jillyhurst42		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jillyhurst42
4420992726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/304897223/original.jpg	https://www.inaturalist.org/photos/304897223					2023-07-28T21:42:43Z	jillyhurst42		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jillyhurst42
4420992726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/304897282/original.jpg	https://www.inaturalist.org/photos/304897282					2023-07-28T21:42:43Z	jillyhurst42		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jillyhurst42
4420914853	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323174857/original.jpeg	https://www.inaturalist.org/photos/323174857					2023-09-12T18:48:13Z	Ellyne Geurts		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ellyne Geurts
4420914853	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323174837/original.jpeg	https://www.inaturalist.org/photos/323174837					2023-09-12T18:48:04Z	Ellyne Geurts		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ellyne Geurts
4420914853	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323174746/original.jpeg	https://www.inaturalist.org/photos/323174746					2023-09-12T18:47:33Z	Ellyne Geurts		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ellyne Geurts
4420914853	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323174852/original.jpeg	https://www.inaturalist.org/photos/323174852					2023-09-12T18:48:08Z	Ellyne Geurts		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ellyne Geurts
4420911914	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/320361226/original.jpg	https://www.inaturalist.org/photos/320361226					2023-09-15T19:25:25Z	Peter Olsoy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Olsoy
4420904462	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/309231563/original.jpeg	https://www.inaturalist.org/photos/309231563					2023-07-29T20:50:58Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4420889607	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/311382731/original.jpeg	https://www.inaturalist.org/photos/311382731					2023-08-17T22:02:52Z	Mark Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark Guilliams
4420889607	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/311382685/original.jpeg	https://www.inaturalist.org/photos/311382685					2023-08-17T20:03:33Z	Mark Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark Guilliams
4420889607	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/311382706/original.jpeg	https://www.inaturalist.org/photos/311382706					2023-08-17T20:03:33Z	Mark Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark Guilliams
4420889607	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/311382743/original.jpeg	https://www.inaturalist.org/photos/311382743					2023-08-17T22:02:52Z	Mark Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark Guilliams
4420829787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323709410/original.jpeg	https://www.inaturalist.org/photos/323709410					2023-09-27T20:56:28Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4420824983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323363841/original.jpg	https://www.inaturalist.org/photos/323363841					2023-08-20T22:13:02Z	Thompson Hyggen		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Thompson Hyggen
4420824983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323363881/original.jpg	https://www.inaturalist.org/photos/323363881					2023-08-20T22:13:12Z	Thompson Hyggen		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Thompson Hyggen
4420824983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323363847/original.jpg	https://www.inaturalist.org/photos/323363847					2023-08-20T22:13:00Z	Thompson Hyggen		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Thompson Hyggen
4420824983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323363903/original.jpg	https://www.inaturalist.org/photos/323363903					2023-08-20T22:13:50Z	Thompson Hyggen		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Thompson Hyggen
4420757477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/297954623/original.jpg	https://www.inaturalist.org/photos/297954623					2023-07-02T20:48:02Z	John Sullivan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Sullivan
4420712693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/309230724/original.jpeg	https://www.inaturalist.org/photos/309230724					2023-07-29T20:22:15Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4420697149	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323301666/original.jpg	https://www.inaturalist.org/photos/323301666					2023-09-04T22:16:52Z	entomologistjanetthomson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	entomologistjanetthomson
4417178349	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322742422/original.jpeg	https://www.inaturalist.org/photos/322742422					2023-09-25T00:54:36Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417174376	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322747587/original.jpeg	https://www.inaturalist.org/photos/322747587					2023-09-25T01:06:47Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417174370	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322746118/original.jpeg	https://www.inaturalist.org/photos/322746118					2023-09-25T01:02:36Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417171473	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322894843/original.jpeg	https://www.inaturalist.org/photos/322894843					2023-09-23T19:18:51Z	Matt Muir		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Matt Muir
4417171473	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322894834/original.jpeg	https://www.inaturalist.org/photos/322894834					2023-09-23T19:18:28Z	Matt Muir		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Matt Muir
4417171473	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322894842/original.jpeg	https://www.inaturalist.org/photos/322894842					2023-09-23T19:18:41Z	Matt Muir		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Matt Muir
4417171473	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322894831/original.jpeg	https://www.inaturalist.org/photos/322894831					2023-09-23T19:18:08Z	Matt Muir		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Matt Muir
4417159334	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322747475/original.jpeg	https://www.inaturalist.org/photos/322747475					2023-09-25T01:06:18Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417145150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322746487/original.jpeg	https://www.inaturalist.org/photos/322746487					2023-09-25T01:03:44Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417141626	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322149195/original.jpg	https://www.inaturalist.org/photos/322149195					2023-09-22T19:07:02Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417128916	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322748688/original.jpeg	https://www.inaturalist.org/photos/322748688					2023-09-25T01:12:16Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417112031	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322748921/original.jpeg	https://www.inaturalist.org/photos/322748921					2023-09-25T01:13:49Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417108262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322748453/original.jpeg	https://www.inaturalist.org/photos/322748453					2023-09-25T01:11:42Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417105885	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322150447/original.jpg	https://www.inaturalist.org/photos/322150447					2023-09-22T19:15:56Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
4417105884	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/322150232/original.jpg	https://www.inaturalist.org/photos/322150232					2023-09-22T19:14:57Z	Norbert Kondla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norbert Kondla
